,AE_latent_0,AE_latent_1,AE_latent_2,AE_latent_3,AE_latent_4,AE_latent_5,AE_latent_6,AE_latent_7,AE_latent_8,AE_latent_9,AE_latent_10,AE_latent_11,AE_latent_12,AE_latent_13,AE_latent_14,AE_latent_15,AE_latent_16,AE_latent_17,AE_latent_18,AE_latent_19,AE_latent_20,AE_latent_21,AE_latent_22,AE_latent_23,AE_latent_24,AE_latent_25,AE_latent_26,AE_latent_27,AE_latent_28,AE_latent_29,AE_latent_30,AE_latent_31,AE_latent_32,AE_latent_33,AE_latent_34,AE_latent_35,AE_latent_36,AE_latent_37,AE_latent_38,AE_latent_39,AE_latent_40,AE_latent_41,AE_latent_42,AE_latent_43,AE_latent_44,AE_latent_45,AE_latent_46,AE_latent_47,AE_latent_48,AE_latent_49,AE_latent_50,AE_latent_51,AE_latent_52,AE_latent_53,AE_latent_54,AE_latent_55,AE_latent_56,AE_latent_57,AE_latent_58,AE_latent_59,AE_latent_60,AE_latent_61,AE_latent_62,AE_latent_63,AE_latent_64,AE_latent_65,AE_latent_66,AE_latent_67,AE_latent_68,AE_latent_69,AE_latent_70,AE_latent_71,AE_latent_72,AE_latent_73,AE_latent_74,AE_latent_75,AE_latent_76,AE_latent_77,AE_latent_78,AE_latent_79,AE_latent_80,AE_latent_81,AE_latent_82,AE_latent_83,AE_latent_84,AE_latent_85,AE_latent_86,AE_latent_87
ACH-000236,-3.1934698,5.6641374,-2.5509636,-4.806135,-0.3079386,3.484098,1.3829969,0.10062667,7.3554373,-0.07479401,1.3877525,-7.4989133,-1.595066,1.0412393,0.08254233,-2.4391854,-3.2880352,-1.1955767,-0.18087846,6.6019645,-1.6945068,3.5266244,-7.327841,0.7429642,-1.0609394,-3.173333,-2.2378316,2.9812865,-4.683405,6.191303,-1.513547,-2.984797,-0.29402286,-0.98012173,-1.2270415,0.94689107,7.063965,2.1958003,1.921778,2.534175,5.189673,-1.9352471,-2.5245051,-2.8852031,-3.591091,-1.8654201,-0.7018982,1.7637564,2.5768046,-0.57592344,-2.487932,0.19105457,-0.055018157,1.9066346,-1.1315857,-0.16993901,-1.1285868,-3.3002114,-3.5445642,0.7967408,-3.780339,-0.84317815,-4.746734,2.8398511,2.1133056,2.0156271,4.02327,-0.05010072,-1.3831034,6.282762,1.6505101,-4.7233906,-0.45665157,0.0049288273,-0.9635992,0.6477902,-1.866169,-0.54830885,-2.1065385,1.5392762,-1.8364012,-0.7555835,2.7997856,-0.07216057,1.0167962,0.853747,1.4901693,-1.2277801
ACH-000875,0.9310354,1.2546177,-8.548748,-3.0537643,-3.6876218,-3.6629813,-1.1718127,-2.704565,4.1370854,-1.9683561,3.1453295,0.022277435,4.867512,2.4330766,1.9121723,0.20921126,-1.7136438,5.2310905,5.35137,1.2003462,-4.560026,-1.2142034,-0.18407682,2.5672295,-5.6841455,1.2285031,-6.266368,1.6326855,-1.4614537,3.6563964,-2.570111,-0.6607876,0.67647415,1.322989,-2.0571184,-4.0234003,2.2059891,-2.0911767,-0.64209574,3.302985,3.5543284,2.448529,0.14385787,5.551637,-2.8828347,2.6706138,0.37002245,-0.5815129,2.702291,2.4164689,2.8240974,-2.230463,-0.22560215,0.26793966,-3.618321,0.26131603,0.9427371,0.13032569,0.5685883,3.5981934,-4.5671706,-5.4689775,-2.4065864,0.9264274,-4.6947536,2.6705787,6.4753656,-4.0349684,0.17099988,4.044712,-4.6424727,-3.6965346,-1.0999352,-4.7918687,-1.7932565,1.4132178,0.00086444616,-2.0055923,0.0535582,-0.7299814,-0.6047089,-1.8927372,1.7056707,1.9997509,3.623364,-0.52384937,4.1745515,-1.9244592
ACH-000442,0.7597439,2.6878724,-2.7442226,-0.08513598,-1.059889,-0.85742193,-0.33430138,-0.88785356,-0.3227208,2.1532717,-0.15562673,-0.19591878,-4.716804,6.2901874,-1.060841,3.5522754,0.20515898,-1.4668765,3.94966,1.4564291,2.0246806,1.9132155,6.1933293,-3.5357814,-1.1881113,-2.519314,-3.9494245,-2.2866654,7.719991,-1.5942221,-4.649353,-0.5068858,-5.3024497,5.944576,-2.4311194,0.48295048,1.8830416,-5.7031474,0.0063160635,5.8003488,11.236154,-3.5304353,6.1946588,1.3022028,2.5253057,3.1277745,-4.7438836,0.63669544,-0.18043481,-1.4774466,-1.7982967,-1.640738,0.86970353,5.0820556,0.5905607,0.0067399177,1.2328845,-0.091712385,1.0960011,-5.6723833,-0.4879471,-4.2491055,-2.3655598,-1.6796302,-0.7853485,-0.1382171,-0.5679998,-3.281118,2.3399515,4.379484,-1.2519356,3.1009302,-0.9252353,-2.4050064,-0.10824758,1.1639395,2.1993997,-3.8352349,1.3930341,-0.8611963,-1.2377642,-3.955614,4.222037,0.28315723,0.46892878,-1.9445218,2.0243514,-1.9589834
ACH-000159,9.419674,6.979343,-10.79156,-7.465761,-6.6692863,2.9215722,4.090764,-4.3554816,3.822025,3.58194,4.217257,4.249271,0.7975715,6.185436,1.3343645,3.0846746,-3.5931797,-1.1456866,-4.6119523,2.60192,0.090044536,-1.9559902,5.4759264,-5.99207,1.8487009,-1.242935,-7.3806124,0.048351046,2.8062243,1.703245,-4.1162434,-3.1854904,-7.1815176,1.909871,0.2931803,2.5975606,3.49512,-9.189848,-4.637784,2.4990726,8.4604025,3.1925328,2.8115923,2.9875562,1.0342348,0.53746086,-6.8087244,1.0463574,-2.0387294,-4.297012,1.0388829,-4.1926837,7.251678,8.386496,-6.073526,1.6344078,2.4434428,2.5934618,1.2768046,-3.2727194,-0.20059712,-5.223526,-0.2767376,-2.236211,-0.558958,6.1972218,0.6671633,-2.9358923,-0.12156624,8.238241,-1.5408127,3.718493,-0.70504904,-2.1867454,-0.17460556,0.20251322,1.7444696,-4.4450746,0.12817296,-2.2118926,-2.849544,-2.5743394,4.9358854,0.07811901,0.58694243,-0.8768487,3.5897195,-1.2662306
ACH-000191,0.9021276,15.524074,-10.438735,2.4725351,-6.949581,3.465759,-0.16550666,0.39968783,8.940899,0.6092084,1.4890727,-2.8336697,1.3274246,3.809208,-1.4164664,0.13390194,-4.545271,2.1968803,-5.5234165,-1.5477663,-0.32388562,3.3286295,-0.12105367,-2.5986984,1.3109509,-1.2299371,-0.8873432,-0.36114284,-2.445262,5.2423434,-1.7963808,0.109072626,-1.7717143,1.9083735,4.0053754,3.4499788,-0.77385104,-1.7566432,-0.6329674,-3.4644508,3.1939313,6.116008,2.7574058,0.19118246,1.5392743,2.8917522,-4.807728,2.1853313,0.20964423,-0.025254302,4.1511445,0.82894176,0.57892346,11.10838,-5.8206882,6.0558467,0.7246511,-2.0889182,-2.4510636,-2.010921,-2.0424795,-6.2921715,1.512247,0.26244867,-4.9840446,2.4873195,2.1052725,-4.5581675,5.074208,6.219083,-2.8737125,-2.5890944,0.11306068,-1.0196079,-1.8169029,0.7249577,-2.5505738,-5.4859176,0.33088407,-2.1555476,-2.8971467,0.03226626,4.033685,-0.27962375,0.77149105,-1.0994358,3.5431206,-0.739227
ACH-000103,-0.22762355,0.18478857,-6.809721,0.992082,-5.2091613,1.8458794,-3.362199,2.6748974,1.6542068,-0.65827614,2.048158,2.2645063,2.8477848,0.15535064,-1.7449502,-3.6789794,-4.3534055,-3.826507,-1.1227058,0.17185448,-0.6328223,0.5013746,-5.378953,-0.974593,0.43759632,3.5194426,-3.0453694,0.20638086,-2.2651355,-2.4908345,-3.628034,-4.00827,-5.6249065,0.6905833,-1.4719919,1.1616725,5.0301,-2.1971111,-1.6977891,1.2898371,-0.98633116,-1.7952403,-1.9289263,-0.5857667,-0.67612773,3.0820656,-3.238034,-1.3806163,-2.5058851,-2.877003,-1.5987175,6.084893,2.5468478,4.8855352,-0.9536215,1.5711122,-1.8891957,-3.5858433,5.467817,-0.277945,-2.3322444,0.86429244,2.0203881,0.7137937,2.2182622,-0.9132156,-5.8153114,-2.3854969,-3.2550933,2.6675453,2.168442,4.1790776,-1.4259685,3.2178247,0.93893766,-2.8446782,-1.6867592,-0.22896633,-5.3659105,0.5631361,0.714089,-0.21846691,3.495274,-0.6943391,-2.8033233,-1.0132102,4.5645003,2.4792514
ACH-000841,1.8695973,5.0029,-6.5647297,-0.4170461,-1.9785212,-2.5120556,-1.5879691,-0.47091526,4.3065953,1.3619353,-0.12102846,0.014980256,2.3838253,0.93868065,1.0960793,-0.7687198,-1.1929495,3.6494777,2.31354,-3.6064565,-2.30374,1.9754729,-0.18040706,1.2724663,-4.8430686,-1.0632524,-2.5550284,2.5233037,-2.4829361,2.1732745,-2.216049,-0.36743623,2.088616,1.494075,-0.3485745,-3.7388883,1.0646276,-0.34735578,-0.7761939,1.8852571,1.2882345,3.3089206,-0.62749743,4.684227,2.8447433,-0.64336413,-1.2308589,-1.5354418,0.68536514,3.4459336,2.296381,-0.21744384,-1.8371862,3.3257535,-4.701358,-0.3241133,-0.087866426,-1.1931798,-1.5970488,1.9622494,-4.8634953,-3.3371372,0.29863957,-0.38614577,-3.0175145,1.0010202,0.26501718,-6.445005,-0.2607047,1.6221509,-1.2127192,-6.5663934,0.10331127,-2.6597574,-1.3162295,0.4605103,-1.7552762,-1.7289051,0.3229033,-0.67768204,0.19909286,-1.0250709,0.19206151,0.6937271,2.7865968,-2.748727,1.4329355,-0.66780335
ACH-000464,1.9775625,4.339392,-4.374323,-6.9936056,-0.42220157,1.0183985,3.2065566,-3.9216661,2.9569323,2.610501,2.5069752,-1.3694656,-2.6446135,2.6769543,-0.3872073,-1.7910584,0.6911013,0.24764962,-0.7753106,0.6169957,1.9712143,1.209195,1.4614857,-1.262862,-1.0646688,-0.31014964,-4.556614,-0.030777149,2.704516,2.5604174,1.2037698,-0.6644604,-4.017553,-1.7344437,-0.10030466,0.45995352,-0.73966366,-1.9863106,-1.297232,-0.01769677,8.704262,-3.3142393,4.8817773,0.37613663,0.87200063,0.8019573,-3.7118683,4.571792,2.8339896,-2.2071078,0.28081194,1.5363003,-1.7066232,2.527651,-0.91516215,1.9556509,0.9103412,1.4302039,-2.932411,-1.4703405,1.228283,-1.0776422,3.182796,3.088592,-0.7846516,4.149965,1.8518486,-4.5152645,1.6368381,1.0335447,0.17984748,5.390779,-2.536842,0.86873806,-0.13425745,-1.193568,1.3015475,-6.6502523,-2.8520508,-1.3504115,-2.9468405,-1.5922961,6.613806,0.4803955,-2.716511,0.5808214,5.217433,0.25386125
ACH-000452,7.65304,-3.8231478,-11.571266,3.854403,-8.389399,-9.045064,1.4781253,-3.7649484,0.7030749,0.70750785,1.0543933,-2.522323,1.6158439,2.2182753,-1.5705955,0.3258895,0.2599749,0.9155534,7.1144023,0.22325714,-0.23906104,4.5518913,-0.68320477,3.5997915,-1.6420255,-0.91353303,-3.58487,-4.784239,8.267258,-3.4305859,-1.2040273,-2.3656762,-2.7963996,2.4431481,-3.743217,-0.946298,4.592935,-3.39402,2.084074,3.8312755,8.23646,-3.318007,3.932046,0.54847085,1.1171676,4.4840937,-5.3434563,0.39162236,4.6430893,-3.758725,3.9936247,4.0582776,-0.7051848,7.095614,0.5215884,0.5580413,0.49551415,-3.8706176,2.2170467,-1.6451297,0.07221153,-3.6519227,-6.3892727,2.5183008,-4.9364963,-0.21197528,-4.1112647,-5.700902,0.54785955,0.11364628,-0.09014362,3.9268289,-0.35200524,1.0397536,1.8652903,-0.878074,1.0601254,-3.8397853,-2.2406492,1.9809773,-0.048268475,-2.5188165,5.205378,-0.16720507,-0.7598593,0.16955137,2.8903866,-0.17316747
ACH-001401,0.9933666,0.37841836,-2.6314366,-0.41809338,-1.5765522,-0.32375827,-0.43632984,-0.5020999,-0.9373364,-3.64772,-6.4710937,-0.63479155,0.8347721,-3.8836138,2.7495046,-1.3241125,-0.14327455,-1.3506216,-1.7950426,-0.3934632,1.251999,2.928829,2.5619764,0.6309292,-2.9504168,4.224623,-3.029995,3.8575177,7.297576,-2.6093984,1.23394,-4.541336,-0.23422155,-3.0287347,-3.9317305,1.4105928,0.44764647,-0.7123054,-3.6717699,-6.8106284,-3.4922678,-0.702153,0.8250717,1.2487876,-6.147069,-0.026607817,0.49414736,-1.361271,-4.3345313,3.8042338,4.897016,7.6400614,5.2062654,0.9368354,-3.5241175,-0.42544016,-4.0705304,0.06475159,2.30125,4.9183145,1.2164094,-2.0699656,1.0387613,-1.1497935,4.521986,1.0038472,-4.919436,1.4509414,-7.365854,-6.9318633,5.8571315,1.0836849,-2.095991,-1.185894,-1.4660969,-1.0890288,-1.2656345,-0.37532252,-0.2574614,-1.7088244,3.7523804,-4.569851,-0.48315543,-1.3316834,-3.5796711,0.05509883,-1.788301,-0.089341044
ACH-000475,11.26234,3.9822044,-12.916771,-10.231489,-5.0492334,-5.9193583,4.0866885,-9.296173,5.2491612,-2.4444325,-3.0430784,0.5341986,-3.3814347,0.38655573,3.5245073,2.3236058,-2.7240899,-6.1627283,-6.284919,-2.2557948,-1.5061069,-1.3010256,0.51208335,-1.454711,4.5944276,3.9316607,-0.09540383,7.7346573,-2.2793794,5.6262116,-6.62674,-0.94502985,-0.7254106,-0.8248725,2.8653622,3.3754005,-0.9973581,-3.94544,3.402369,-2.4397037,2.5276177,0.025434557,1.7396483,2.241602,-5.1143994,4.196503,-2.8005521,4.314265,-1.5885363,-3.5850346,-1.636121,1.8185374,1.8889993,4.243025,-3.6253073,5.877819,1.7355548,-2.6871803,1.8988976,3.2098265,0.919832,-1.2768505,0.98213834,1.7899469,-0.19668591,-2.7338939,4.2566333,-0.8342461,-1.4066553,3.4969385,-0.7829122,2.5565994,-1.2963356,1.2931259,-1.6485833,-0.41991156,-1.8557613,-2.040611,-2.576628,-1.8856072,-1.9259796,-1.910912,2.0379686,0.58342,0.91892445,-1.4086871,2.822123,-1.5566721
ACH-000860,1.8238691,3.730822,-4.813816,-1.2360713,-0.92543316,-2.442757,-0.8746275,-0.91667336,3.463245,-0.85894346,0.9248248,1.0967866,0.8135784,0.30422747,3.2462254,-0.5859732,-4.0438514,4.902004,1.5574133,-6.2257867,3.2614675,-0.2876931,5.339121,-0.2937554,-1.5068394,1.1242925,-0.7029345,2.532704,-2.9250782,1.7964009,-5.385066,2.0292623,0.41487345,2.4191406,0.4595178,-4.084057,5.0505266,-3.3244739,-0.859798,1.1263653,2.7566159,3.0221508,0.46856296,5.5205207,-0.44916403,2.7020876,-3.596154,-3.7523746,0.607488,1.1559289,-0.28697473,-0.66845435,0.82826555,5.106865,-4.9500575,0.3589725,-1.44432,-3.0270176,-2.8833919,2.821675,-0.63178545,-3.603904,1.316349,-0.5597346,-2.598525,1.1110731,0.61803824,-7.6222,0.07410626,1.1959196,3.4421716,-5.816769,-1.7745118,-4.376506,-1.8649956,0.1306833,-0.18210666,-0.21064639,-1.0875446,0.9992838,2.4225404,-1.5344102,-0.45361555,0.83756214,0.5121007,0.0063712,0.8613846,-0.040519893
ACH-000074,7.0000978,-5.4347906,-11.140602,-0.115272254,-5.1845713,-6.2191467,-3.1873949,-0.33477855,-1.0523752,-1.9420029,-4.2256927,-3.015733,3.9460366,0.1855794,2.9320252,0.9976986,-1.8413401,-1.7434785,-8.155431,5.259146,-3.016725,-2.0856266,-4.050435,-3.8762538,3.5456872,7.4698505,4.490734,4.852827,1.7335953,1.7113192,-1.1876066,1.1614871,0.6411474,3.6450973,8.6451235,1.1716307,-5.014935,-0.329212,1.4088197,-4.5345535,-4.094532,-1.9912994,3.9139698,-0.49349725,-2.7763147,-0.92872614,4.0950956,3.0732477,2.4420745,-0.98694927,0.22853069,3.9186316,1.1537143,3.208692,2.102825,2.823969,2.6927304,2.4492412,-0.2482565,-2.4736848,-0.56900644,-6.500577,0.07825146,-0.6286996,-1.6074461,-6.2896905,4.1528645,3.9683387,-0.5302443,1.410539,1.5460353,1.7715757,-0.38333985,-0.5368759,-1.0844903,1.0293301,-3.437675,-0.06919305,1.0461982,-0.28663787,1.8810025,-0.7641804,-0.36746955,-0.20611033,-1.9317689,0.006571293,-0.7392498,0.9136385
ACH-000259,0.3866988,-5.3459744,-11.601238,-4.9137683,-3.728415,-2.7663512,-6.6202884,4.1271462,0.77052957,1.1763498,-1.0039444,-7.274372,-0.6828359,-2.1239307,5.0668507,-3.1190038,5.4232545,-1.5533303,-0.36463723,-0.49899474,4.4320364,-0.11769263,2.7912881,0.7484008,-4.9344606,-2.7875512,0.14395198,-2.5276227,7.752102,-1.8368293,2.5640657,2.397306,0.90798604,-2.7660704,-0.13370863,-7.323301,1.1253858,6.6878734,-3.4115515,-5.747064,1.0214549,-9.132895,6.690566,-1.6443467,3.8765926,-0.42263368,0.15876907,4.5758615,4.157199,-2.474871,1.1363758,3.7819262,-3.7412314,0.080974236,2.0294397,0.40752363,0.83081174,1.2654201,-7.195592,0.5309258,2.637494,-0.5179698,1.2099234,2.4694583,3.081082,1.0605239,-1.1890643,-4.6957912,-1.4731867,-11.472752,4.998371,6.426948,-2.710283,1.004348,-0.18825807,-1.8128014,-1.6373758,-0.02541995,-2.8549998,1.3418489,1.878841,-3.3634453,0.7280003,0.64195484,-3.3610816,1.9542246,-2.1852865,-1.1594553
ACH-000720,0.20308414,3.1034107,-2.418556,0.11937359,-4.365775,0.44766667,6.7451124,-4.165937,1.5466359,2.3295927,0.5583121,-4.4369006,-2.9417775,3.0469997,-4.0214267,0.12920435,-0.664676,-1.1634717,2.6103842,-4.61898,2.033692,3.2063105,6.399031,-1.3874065,1.0027142,-2.284242,-4.4138536,-2.371719,4.1398616,0.60069287,1.2934842,-0.6585049,-2.377395,0.9570847,-0.52790344,3.0949545,-2.6222072,-2.7249494,-0.20773137,3.1816266,8.500781,-1.8658116,5.644964,3.0388916,-1.1573583,1.9594966,-2.5776398,3.3947878,6.2102757,1.6565462,3.0371747,1.7535964,-1.2317476,4.486831,-3.0815911,1.6657003,-3.385508,-0.9250742,-2.7312531,1.6794162,-0.70969266,-1.8423141,-1.5357913,5.4916697,-0.7102601,3.196515,-0.5627111,-6.9093294,0.67667425,0.24911873,-1.5853331,2.529004,-0.22530746,-2.9049969,-1.1618729,1.2630723,-0.7412675,-3.6747885,1.5038216,-1.2358147,-1.4898164,-2.1842434,6.165023,-1.2925789,-2.1719227,-0.2978259,2.701115,0.2414985
ACH-001345,-3.152682,5.814056,-2.6252685,-4.7194295,-0.2936554,3.5262406,1.33953,0.114836514,1.9819368,0.28468856,-4.631626,-1.8006091,0.93593985,0.6841988,0.4678291,1.8523506,-6.3060536,-5.8544774,-1.271495,-0.3512203,-4.2575135,0.842293,-5.590902,-0.6662507,0.7411446,2.9710994,4.168258,5.4891715,-0.63339597,2.1565773,-6.8945894,-1.5338625,2.4617047,-2.0332313,0.5202955,-1.59903,2.2427611,4.1871114,2.659981,-1.288545,-1.9959886,-4.82498,-4.4365406,0.74627614,-0.40551996,4.408259,3.4796753,1.5254844,1.2174721,-0.9414348,-0.3264273,2.8912697,-0.75111055,-1.0055897,0.7678081,-0.21376346,-0.8604581,-2.5763488,4.3787446,-1.5735811,-1.9255791,0.4667207,0.1888753,-0.12461941,4.466085,-1.6326308,2.7495627,1.4546843,-2.1776147,1.5339553,0.19575396,-3.90852,-2.2919302,-0.81464183,0.02232162,-0.32666123,-3.2594643,2.4313445,-0.7940771,-2.8730612,1.97867,-3.8532033,1.6308964,0.8379305,3.0141778,-1.8428215,0.6542184,-1.148834
ACH-000558,1.9933838,4.2662115,-4.3489947,-6.9795566,-0.43258762,0.9833128,3.2024853,-3.9305406,-2.3795345,6.7757244,1.3205519,-1.6406786,-3.382309,0.28385186,-4.003133,-2.5235343,2.7150745,-0.6804825,5.4684253,0.39684612,-3.5394108,1.9713113,4.702756,1.1750951,-2.1705184,1.5425444,-9.322011,-1.417858,7.8685637,-1.5683447,2.4713438,-5.1818223,-7.6881685,-2.466458,-2.0289981,0.30978155,2.6457098,-5.401774,-2.6357205,5.6925597,10.92868,-5.752295,7.155895,1.005913,-2.3220606,-4.888563,-4.562049,1.8875797,3.3128023,0.12206588,2.7324934,0.11253355,2.1583464,5.5601845,-2.3369725,1.5748403,-2.492467,1.6875073,-4.6091795,2.5153692,2.9744408,-2.6622357,-2.7779195,4.651841,-0.9142916,6.325864,-3.1346815,-9.5374365,-3.6588295,0.6431497,-4.4899745,2.3298419,-1.7234783,-1.5874338,-0.06800461,0.7349917,1.7051375,-3.439668,0.766106,-0.90981805,-0.71518755,-4.109628,3.81575,0.5664655,-1.1466181,-0.78306293,0.5716796,-1.4638088
ACH-000335,1.5095733,4.9415836,-5.8635187,-1.2308909,-1.0834341,-1.9380894,-1.7719542,0.17563134,-3.2045746,1.880257,-1.0773436,-1.6898216,0.476871,4.9732985,0.52241516,2.3743927,1.5536608,-0.18791154,4.3621874,5.947082,-1.4356378,-1.0693016,4.1456614,-3.8550744,-5.844346,-2.0851455,-8.283266,-1.6625386,5.784245,-2.769132,-0.04352389,1.2633479,-2.9993653,-1.2075857,-0.07783297,-2.682176,-0.1264155,-2.785268,-3.6996498,1.5005163,5.06165,-2.654996,5.774989,-0.58707005,-0.74986625,1.9206423,5.3864474,-0.06172835,-0.51575124,5.4676704,-0.16941647,-1.4212664,0.168891,-5.116425,0.2179022,-0.17265871,0.56425214,5.170912,-0.38233846,0.092727415,-0.6891835,-3.1288474,1.9386454,0.62037915,1.3981076,3.3715436,2.1802397,-2.9062715,4.4163146,0.44050643,-4.6609497,0.9907288,-1.6500453,-3.1967936,-2.8228414,1.2897389,-1.3295954,-3.8909795,2.3247998,-1.8764539,0.42262384,-2.9308,0.7907311,1.1091568,-0.264411,-2.5510738,-0.9052765,-0.004233718
ACH-000940,7.8971,5.6816397,-7.4051337,2.8877995,-9.417366,6.7307262,1.0314184,0.555217,-2.5755894,5.8258553,-4.0005193,-1.0374979,1.2146738,0.58914053,-0.3202166,-3.9272065,2.2435408,-2.9441988,-6.2879825,6.108119,0.10723279,7.839752,0.71104234,1.4800774,3.7433517,-3.079863,-2.615772,-0.26970622,6.4056706,0.7149128,2.2936976,-5.3564425,-3.2199478,-1.9475366,0.6456472,3.9671016,1.473552,-0.12233378,-1.3321732,-5.2098413,1.9971173,-0.21887103,3.2595236,-4.5792136,-4.567932,-0.8780548,-2.795167,2.7635741,1.1343876,-0.12565565,3.5827937,9.951555,0.81548303,0.05668859,-0.5505123,4.503398,-1.5703171,1.7993779,3.7279108,3.1313822,3.990233,-0.38374418,6.9748507,-1.490661,4.5478106,2.4817798,-7.803262,-0.3309501,-4.1369934,-3.9819229,9.131932,3.9500098,-1.2169267,-0.91536736,-1.2966663,1.7582335,0.07552561,0.4341108,-0.6731566,-0.3998414,2.3596756,-3.718327,-0.15391324,-2.057439,-3.064868,-1.8590399,-1.1002104,-0.074517965
ACH-000631,1.3837171,2.835546,-3.2132144,-5.9251223,-0.6693424,1.2201807,2.9504128,-3.5653908,-0.11776367,5.31152,5.326888,-1.6030811,6.1030526,5.0725274,1.2331456,-1.4714919,0.9869591,-1.9351611,3.6469486,6.992925,-0.50063413,-0.27798194,1.4967372,-1.484142,-3.5438867,0.41268435,-12.147613,-5.3387055,4.3020506,-4.841873,1.2811003,0.7425464,-8.932128,-4.45848,0.18835028,-0.1825624,5.052192,-7.6903424,-5.851318,1.3808465,5.6497564,-1.8772469,4.6287055,-2.6987898,0.45787284,3.0544403,0.9816032,-1.2732457,3.6082017,-3.461774,2.5681713,4.0735483,2.5383801,-0.50281215,3.0615282,2.7763803,1.2355636,4.0523343,-3.3995626,0.60565364,2.8147047,-3.092412,3.403156,2.7612376,-3.4089766,6.9549346,0.25530604,-8.895481,4.3993697,2.0862405,-1.911802,5.990406,-2.1262774,-1.189693,-0.13446702,1.9181931,1.8729806,-3.376063,1.809033,-1.0351862,-0.40364376,-4.012085,2.855468,0.16127679,-1.1332918,-1.6337757,-0.53940904,-0.5798747
ACH-000207,7.830438,2.3195496,-6.387998,-8.49822,0.9957049,0.04284648,-0.12328139,-1.5573173,-1.3925683,-2.4687462,-0.5806465,-1.5093473,2.0616643,1.4079322,3.4110348,3.3110569,-0.9052753,0.7880633,3.976248,-0.38009617,1.8396616,-0.3006427,2.7515814,1.5225743,-3.3067174,-0.5350681,-4.667273,1.3285993,0.91907316,-2.4961753,-4.258852,2.0532916,0.8506977,2.8627982,-5.4423227,-0.5418019,2.7523253,-2.8782759,-0.26940218,3.4192538,-0.8523427,-0.46983144,0.8353118,2.5545452,-1.9347855,6.4378147,-1.2700632,-1.8619629,1.7482398,2.4945977,0.8772526,1.4947667,0.5913658,0.61546373,0.043985076,0.6782384,-0.86890996,-0.74608296,1.7117722,0.3772812,-2.71091,-3.2383826,-1.750879,-1.2826622,-0.16696109,-1.1221249,0.81176585,0.7243954,3.874387,-0.6150723,-1.9137988,-2.7120953,-2.0897896,-1.9355417,-1.0827197,0.03173709,-0.434216,-5.0152235,-1.5338817,-1.2795593,-1.7741404,-2.8823676,3.0972476,4.634998,4.5363264,-0.38765982,7.1116405,-3.768083
ACH-000995,3.6058233,-5.8401504,-9.104315,-1.2519544,-3.2909691,-8.074398,-2.0605495,-3.194092,-6.535405,4.3879895,1.7887931,-2.7564962,5.3263874,-1.0607398,1.9257749,1.118379,7.8568764,-0.8489048,-2.2258785,1.6377356,0.3982178,1.7266632,1.8578932,2.0602026,1.6885056,-4.523427,3.5953903,1.0479465,7.407747,-1.3980695,5.7281346,-1.2666774,-1.087345,1.5670854,2.618563,-6.9229784,-6.3111787,4.4027505,-3.0886648,-2.5369673,1.6939639,-3.4693208,8.334952,-2.4340386,1.6532334,-4.8329196,1.9055436,2.5591214,5.5479536,1.4743748,-0.79474515,-0.031656787,-4.0726013,1.0520744,7.031125,0.4185047,0.9374029,1.696906,-5.7093587,-0.037501104,-4.8624797,-5.9642835,3.9846342,4.002885,-1.6278366,-3.1366804,0.92438084,0.5806717,-3.3493586,-7.5637527,3.127905,0.6934681,-1.7021794,-0.5701202,-0.29352188,1.0508659,-1.9590435,0.6249583,-1.7171495,1.1407007,2.63501,-0.96017563,0.89988637,-0.4747108,-4.2331014,-0.37008002,-0.03590426,2.0005412
ACH-000953,4.520654,-4.6122413,-9.012861,-1.0200973,-3.4371426,-5.3315964,-2.9470422,-0.08475064,-4.0513134,-4.676416,1.555085,-2.878979,3.143076,-1.309879,8.512325,2.9671965,7.1519203,-6.23887,-4.449746,0.48870414,-0.6036254,-1.0633017,1.8877181,0.41071048,-1.0466574,-0.8884612,2.2049751,4.320007,6.245786,-2.8111844,1.6500871,0.20490116,-1.0873096,1.5326678,-0.5452782,-6.938042,-4.7047462,5.3784747,-4.109222,-6.8960238,-5.0099087,-4.5671477,7.7293673,-9.111712,0.93845445,-1.0145887,1.3445681,0.9972128,2.2585897,-1.2203501,-4.9114046,2.6599512,1.713214,1.3110081,9.071848,-1.0667899,1.2727847,-2.2064176,-6.607562,1.9026823,-4.99944,-5.4109244,3.978368,1.3535011,-0.52108985,-6.757595,0.44034138,4.2232137,-1.5200498,-9.272526,4.3744574,4.09017,-2.949405,-2.9541461,-0.8782052,1.8802667,-1.8605573,-1.1155583,1.3900324,0.46347767,4.325262,-3.1344118,-1.0267102,0.34658134,-4.0689692,2.6126363,-3.1456394,0.50410897
